id,order_id,product_id,quantity,price
26325,71,34,5,54721.32
26326,81,1,1,13427.24
26327,48,67,7,81855.13
26328,60,20,10,40057.59
26329,72,43,7,74368.99
26330,92,55,10,32453.96
26331,98,16,1,19353.5
26332,81,49,1,44098.15
26333,88,67,1,34155.34
26334,2,65,1,73673.66
26335,99,50,8,89492.24
26336,45,93,9,33874.04
26337,6,41,10,51593.87
26338,48,3,10,35733.9
26339,92,77,2,25561.9
26340,38,63,10,25242.48
26341,69,27,1,17929.02
26342,96,63,4,41327.82
26343,26,68,9,40601.08
26344,14,31,8,71753.58
26345,70,62,3,24418.76
26346,10,31,3,80470.43
26347,71,87,3,23244.62
26348,48,17,2,40666.31
26349,20,65,5,15379.27
26350,90,55,7,71186.75
26351,13,93,8,41245.83
26352,7,89,5,75839.92
26353,47,40,6,40502.99
26354,93,64,8,48350.81
26355,42,96,10,23790.06
26356,9,50,10,70331.45
26357,64,85,3,53127.3
26358,78,78,3,31777.53
26359,63,29,9,85668.14
26360,56,3,5,69054.86
26361,28,83,4,85342.19
26362,93,89,10,95295.25
26363,56,74,1,44147.24
26364,16,59,7,15231.36
26365,65,72,4,50598.17
26366,46,8,1,83440.11
26367,93,47,6,58156.68
26368,81,100,3,35900.11
26369,38,51,7,65650.82
26370,34,90,6,89231.76
26371,51,70,6,68140.19
26372,66,29,10,93803.74
26373,66,7,6,51025.09
26374,55,61,8,74996.41
26375,57,70,7,73366.27
26376,3,18,8,11437.24
26377,46,91,10,48261.13
26378,49,80,7,45622.38
26379,10,15,10,84399.56
26380,66,50,1,99109.1
26381,32,83,5,39978.83
26382,25,46,1,95024.28
26383,15,77,10,97965.33
26384,80,2,1,37763.56
26385,35,13,7,51302.05
26386,7,67,5,35483.43
26387,56,73,10,76565.7
26388,32,50,9,54246.15
26389,59,50,9,52426.54
26390,14,50,9,42312.89
26391,98,21,8,39306.26
26392,19,40,4,55515.54
26393,38,99,9,20235.92
26394,65,6,2,45292.47
26395,25,27,7,49378.31
26396,96,77,10,44929.9
26397,5,94,4,96521.45
26398,43,74,8,65090.79
26399,98,40,8,88133.18
26400,2,21,10,44230.94
26401,96,20,5,87873.92
26402,46,43,10,15254.2
26403,32,62,8,14191.97
26404,30,74,5,75270.08
26405,51,62,6,83507.17
26406,72,15,9,15973.91
26407,7,32,5,26604.04
26408,46,20,10,79823.27
26409,4,83,6,73710.92
26410,71,49,8,73749.4
26411,39,76,8,87251.19
26412,42,88,3,82114.45
26413,81,80,7,10414.43
26414,46,65,1,15508.39
26415,13,80,7,22698.94
26416,80,63,5,60650.44
26417,50,2,3,49621.23
26418,47,2,1,81765.56
26419,20,79,1,46254.33
26420,98,56,1,26595.16
26421,16,48,10,75356.81
26422,24,22,6,96880.78
26423,7,25,2,37831.7
26424,85,32,5,93071.13
26425,80,47,5,47745.68
26426,42,60,3,55966.03
26427,20,37,4,97558.59
26428,3,55,9,10922.52
26429,87,19,2,91161.93
26430,62,33,2,64914.72
26431,64,8,6,51979.99
26432,9,2,5,72985.16
26433,57,100,1,72770.34
26434,34,27,1,90572.07
26435,63,96,9,94812.39
26436,22,21,3,87555.29
26437,74,60,5,83985.51
26438,59,29,4,19046.45
26439,29,59,2,32284.09
26440,57,97,3,91357.3
26441,5,87,1,49787.17
26442,68,25,6,56441.39
26443,31,10,4,13330.82
26444,40,27,4,21845.59
26445,36,35,4,32377.21
26446,20,19,2,34171.31
26447,85,30,3,57798.3
26448,88,52,4,55668.57
26449,23,54,5,32702.66
26450,49,9,7,14045.62
26451,61,42,3,56073.5
26452,58,52,10,53952.33
26453,24,92,2,79772.89
26454,67,14,3,11927.01
26455,36,93,10,93012.46
26456,55,40,7,39457.84
26457,3,37,2,29258.95
26458,7,66,2,17787.93
26459,77,58,6,80142.95
26460,89,88,4,65467.02
26461,1,26,9,79023.31
26462,100,58,7,84472.79
26463,65,78,4,72836.32
26464,34,24,10,12988.64
26465,99,95,10,44312.18
26466,86,96,4,72876.08
26467,92,74,7,35179.19
26468,46,72,10,98489.9
26469,24,44,3,98415.53
26470,12,42,4,39305.03
26471,40,64,5,63976.61
26472,45,73,3,91315.69
26473,59,30,5,49209.52
26474,69,62,4,76791.41
26475,89,44,2,46086.63
26476,45,67,9,86869.02
26477,37,45,10,35356.48
26478,33,22,5,38794.18
26479,9,95,3,69348.21
26480,13,88,4,15187.92
26481,39,29,10,14307.26
26482,61,94,6,90172.99
26483,61,22,9,51410.65
26484,13,22,4,56117.64
26485,48,20,2,61797.59
26486,20,83,9,69380.62
26487,44,40,5,47304.49
26488,3,66,1,83234.71
26489,63,84,6,86790.5
26490,29,80,2,76843.83
26491,36,90,5,21193.16
26492,15,40,5,11422.64
26493,56,12,2,46379.89
26494,80,76,10,94009.69
26495,94,100,10,11480.03
26496,50,47,1,57521.9
26497,37,86,6,68271.38
26498,35,28,2,26574.07
26499,18,2,10,99725.32
26500,59,53,6,83837.33
26501,72,39,1,41751.96
26502,7,82,8,37668.15
26503,49,3,1,59219.56
26504,35,98,3,33202.23
26505,71,90,5,77418.05
26506,51,84,3,57727.79
26507,48,48,4,44300.29
26508,64,99,9,78848.38
26509,80,65,7,24164.57
26510,14,54,3,45437.77
26511,43,1,10,14370.06
26512,25,33,10,48365.98
26513,96,17,1,26249.65
26514,31,76,7,12649.98
26515,69,27,4,61327.45
26516,73,76,3,97335.65
26517,25,34,4,95623.95
26518,59,53,5,65439.52
26519,96,11,2,72197.25
26520,3,72,3,80217.14
26521,86,82,6,71779.5
26522,13,8,4,55467.86
26523,2,59,3,25385.35
26524,9,56,1,13616.26
26525,28,89,2,54047.08
26526,73,41,8,57137.97
26527,11,22,8,73181.78
26528,75,82,5,48449.89
26529,7,55,5,26478.66
26530,64,89,4,68236.97
26531,10,100,2,32796.79
26532,4,16,2,88614.51
26533,18,97,5,39721.45
26534,59,18,6,29520.22
26535,82,24,4,55286.69
26536,34,38,4,83159.06
26537,80,73,9,45238.48
26538,65,78,4,79682.44
26539,30,93,4,72687.69
26540,39,34,6,84318.76
26541,39,35,6,25512.88
26542,23,41,2,39084.59
26543,24,31,3,42275.12
26544,75,79,1,83621.77
26545,63,34,6,46179.04
26546,3,82,5,19848.68
26547,84,35,4,95519.13
26548,18,16,1,65114.77
26549,77,12,1,36035.33
26550,94,56,8,42465.36
26551,84,21,4,41692.59
26552,4,85,7,10199.05
26553,85,49,10,15094.83
26554,75,57,10,32962.93
26555,41,11,10,43552.19
26556,54,75,2,46478.55
26557,58,24,7,17282.52
26558,48,24,5,85030.91
26559,67,54,2,99533.34
26560,77,62,1,80157.67
26561,92,89,1,57669.18
26562,37,42,4,65704.73
26563,71,67,5,29647.58
26564,89,29,4,54182.39
26565,99,86,7,13807.76
26566,7,1,4,87208.66
26567,21,6,4,10622.13
26568,62,54,6,45165.83
26569,36,10,5,39489.43
26570,82,97,8,94144.79
26571,55,71,8,84900.19
26572,63,61,5,69975.8
26573,2,82,8,90837.71
26574,74,59,1,59445.57
26575,58,27,4,68291.17
26576,46,44,10,38838.91
26577,55,96,6,64686.96
26578,48,27,1,53823.46
26579,36,58,10,35219.38
26580,12,64,5,49195.66
26581,43,59,6,60216.91
26582,32,88,9,16167.6
26583,6,96,8,53783.2
26584,51,66,3,83586.21
26585,49,35,1,57649.34
26586,9,51,3,93592.39
26587,60,47,2,35669.72
26588,34,99,9,86070.39
26589,58,8,10,22985.67
26590,67,65,6,48066.51
26591,74,92,7,65129.9
26592,72,8,6,17818.67
26593,14,40,4,88975.43
26594,79,74,10,52038.59
26595,37,63,3,32455.45
26596,29,39,6,30051.42
26597,50,32,5,77363.72
26598,45,23,4,32957.09
26599,97,8,9,53072.37
26600,21,9,1,51165.19
26601,33,80,9,77366.18
26602,74,6,2,10306.81
26603,97,95,7,54578.32
26604,58,54,3,27386.71
26605,73,28,8,44940.3
26606,42,40,1,89140.19
26607,42,63,8,91938.73
26608,58,51,4,91256.26
26609,55,25,8,56138.78
26610,45,33,3,69219.89
26611,41,33,7,81029.97
26612,6,92,10,78397.68
26613,10,92,1,46331.49
26614,43,64,10,39869.57
26615,100,57,9,43890.75
26616,31,5,9,95736.29
26617,14,27,9,15543.76
26618,100,60,2,39500.35
26619,18,27,9,43161.73
26620,18,37,7,17611.76
26621,46,70,6,51040.55
26622,47,38,1,43592.55
26623,97,19,9,96447.17
26624,40,37,8,36838.13
26625,75,49,7,68999.96
26626,51,40,5,84832.45
26627,54,59,1,62289.72
26628,31,53,3,89915.85
26629,12,7,3,29842.57
26630,51,35,9,17479.83
26631,69,66,3,98376.35
26632,99,59,2,44785.28
26633,56,25,10,37280.73
26634,31,73,9,65073.05
26635,23,72,5,95557.15
26636,40,12,10,79017.94
26637,8,27,7,39068.48
26638,3,12,3,14252.33
26639,48,19,7,12023.11
26640,29,19,7,67245.08
26641,75,57,8,84341.36
26642,34,82,1,52541.25
26643,28,51,4,14212.29
26644,69,55,6,33100.06
26645,55,46,10,34549.11
26646,16,24,10,33591.74
26647,34,99,5,59789.64
26648,19,48,7,16479.93
26649,50,77,3,51179.14
26650,43,6,10,63624.96
26651,37,28,9,25650.81
26652,58,15,6,89342.13
26653,32,89,3,70745.11
26654,61,90,7,68786.65
26655,47,20,5,92657.68
26656,81,20,4,55572.33
26657,49,78,10,28087.36
26658,99,15,1,59860.48
26659,15,44,5,43792.41
26660,37,62,5,89855.46
26661,66,51,3,90593.05
26662,49,73,6,78205.24
26663,87,39,6,61349.93
26664,42,56,6,36637.66
26665,23,46,1,20785.39
26666,4,94,8,18563.85
26667,11,2,3,85039.04
26668,97,6,2,80870.09
26669,39,7,2,13099.32
26670,11,24,3,78964.04
26671,66,57,9,13520.63
26672,49,5,10,86575.69
26673,78,45,7,53519.99
26674,85,65,1,22339.47
26675,21,99,3,23479.47
26676,97,87,3,79570.63
26677,100,96,6,32325.88
26678,38,18,6,86466.41
26679,4,28,6,43523.71
26680,66,48,2,55731.54
26681,12,24,3,95638.19
26682,74,27,10,56347.36
26683,9,74,4,59017.01
26684,65,91,8,84617.21
26685,79,9,10,28760.16
26686,30,98,7,24584.36
26687,91,40,9,97987.52
26688,71,94,6,57548.22
26689,28,83,6,90723.05
26690,50,2,4,98044.28
26691,93,68,6,22861.89
26692,56,17,1,39478.22
26693,22,45,1,96466.56
26694,55,25,7,23953.03
26695,95,88,1,44045.88
26696,94,11,9,33524.15
26697,78,56,6,75463.71
26698,52,31,6,59860.51
26699,10,50,3,67949.89
26700,29,48,1,18163.75
26701,55,100,9,44442.36
26702,61,6,1,54709.54
26703,94,98,7,40064.35
26704,48,29,3,10718.54
26705,1,64,4,87732.07
26706,86,32,4,27008.61
26707,70,25,10,88094.23
26708,21,33,10,37266.52
26709,86,42,8,80348.71
26710,3,40,8,27112.38
26711,26,87,2,88352.89
26712,42,58,4,59141.8
26713,10,19,8,81395.33
26714,99,63,9,31571.42
26715,20,87,2,21511.96
26716,40,69,7,49850.6
26717,52,62,7,23537.17
26718,12,21,7,83966.06
26719,90,81,1,14708.92
26720,55,75,6,83315.65
26721,33,19,6,22245.02
26722,6,2,8,76331.35
26723,95,37,10,89906.78
26724,91,97,4,54271.84
26725,97,16,10,30976.68
26726,89,86,8,22002.7
26727,57,76,2,86377.89
26728,35,48,7,46048.88
26729,61,83,8,45864.43
26730,77,41,9,96341.08
26731,56,26,7,19473.19
26732,24,82,2,87052.72
26733,4,86,6,92572.47
26734,17,49,1,92371.48
26735,10,19,1,22744.03
26736,4,67,3,31053.94
26737,33,92,2,55572.27
26738,75,84,5,31758.88
26739,18,34,10,10705.5
26740,95,21,10,11059.34
26741,30,11,4,35238.62
26742,17,5,1,55995.4
26743,73,70,9,26067.01
26744,65,10,7,47962.97
26745,61,69,7,92565.57
26746,19,53,6,28524.07
26747,50,34,2,78729.73
26748,6,57,4,38014.53
26749,78,15,8,53676.22
26750,62,72,6,42619.15
26751,50,52,4,82323.89
26752,53,23,4,16524.14
26753,36,84,4,22288.3
26754,87,83,9,80876.06
26755,24,36,1,64270.91
26756,70,42,9,44932.96
26757,21,38,1,62799.92
26758,39,10,7,60522.84
26759,55,42,6,86113.62
26760,22,49,9,39710.48
26761,3,7,4,36974.73
26762,95,48,7,43807.72
26763,51,70,8,66946.12
26764,1,55,1,71999.18
26765,86,66,4,29507.09
26766,55,33,1,17343.48
26767,1,5,5,33761.36
26768,14,38,1,22408.16
26769,94,91,3,48952.13
26770,5,15,1,36827.75
26771,65,67,9,56142.03
26772,52,25,4,70846.74
26773,25,96,10,24547.08
26774,67,77,10,53581.31
26775,86,18,2,24730.02
26776,83,96,2,65986.72
26777,99,2,1,86461.54
26778,32,66,10,38533.67
26779,48,46,7,72628.14
26780,37,31,9,63633.57
26781,51,23,6,45344.59
26782,51,81,5,67710.15
26783,7,52,1,92906.63
26784,30,34,9,98043.63
26785,20,90,4,42702.23
26786,17,21,9,44581.12
26787,85,13,8,43516.39
26788,15,4,8,34959.94
26789,9,86,8,32628.15
26790,98,10,10,11016.27
26791,67,93,3,32536.81
26792,44,26,8,51353.87
26793,52,72,10,93268.77
26794,59,34,1,67342.36
26795,67,9,7,13607.84
26796,23,10,2,81232.69
26797,77,54,2,74635.28
26798,9,94,4,26176.49
26799,34,82,9,33456.14
26800,19,12,7,98392.97
26801,23,5,4,39547.62
26802,26,65,4,79917.63
26803,31,64,1,47409.85
26804,68,32,7,99978.61
26805,97,67,6,37190.25
26806,79,95,10,88818.12
26807,56,52,4,35867.75
26808,65,31,6,33481.58
26809,13,88,6,92980.05
26810,71,94,10,92498.38
26811,96,97,4,61964.64
26812,74,98,8,40414.27
26813,80,37,2,68238.58
26814,97,20,2,65656.71
26815,30,32,2,50079.05
26816,3,38,10,74265.06
26817,81,30,1,17675.63
26818,56,84,6,45789.34
26819,32,65,5,95206.96
26820,66,43,6,38360.05
26821,57,20,7,68648.48
26822,31,88,8,84292.2
26823,96,28,3,28221.53
26824,24,59,1,42932.08
26825,15,63,9,31036.19
26826,45,15,7,68413.04
26827,5,43,7,81269.28
26828,76,13,1,18490.86
26829,17,53,8,76856.11
26830,24,89,6,29812.14
26831,16,36,1,86131.47
26832,21,75,10,27163.63
26833,45,6,10,72877.36
26834,64,84,8,74349.06
26835,88,92,3,32862.27
26836,28,25,2,29053.21
26837,56,36,7,90541.94
26838,96,89,9,80466.49
26839,50,19,8,53956.68
26840,23,6,5,53914.61
26841,48,91,4,71643.3
26842,61,15,1,56197.18
26843,90,26,1,94877.0
26844,75,43,2,75112.31
26845,92,88,9,68746.09
26846,60,54,2,45374.94
26847,6,50,10,92777.31
26848,11,70,2,35026.73
26849,2,9,8,71461.41
26850,17,27,5,76560.66
26851,21,43,9,73624.51
26852,4,73,7,35464.81
26853,86,63,3,43320.67
26854,21,32,8,61862.29
26855,86,99,7,35193.38
26856,2,22,1,40646.15
26857,1,38,1,22234.01
26858,42,48,8,83918.51
26859,78,96,2,95389.39
26860,75,71,6,18439.68
26861,14,44,4,45444.85
26862,38,13,9,93216.29
26863,65,83,6,22465.26
26864,43,58,1,27890.77
26865,79,80,5,37656.2
26866,70,44,4,73385.04
26867,77,96,1,64105.33
26868,63,13,8,65287.73
26869,18,78,7,44955.16
26870,5,59,6,75276.45
26871,54,56,1,68909.13
26872,59,87,2,43970.44
26873,80,62,8,56646.7
26874,88,69,6,97772.04
26875,49,72,2,77361.29
26876,28,60,9,40524.92
26877,71,26,10,67584.17
26878,73,47,7,28824.83
26879,37,99,3,37099.28
26880,66,52,5,35433.14
26881,65,61,1,10010.23
26882,46,1,7,66798.75
26883,96,4,5,91726.11
26884,91,49,5,51824.36
26885,80,48,6,26407.9
26886,98,55,8,34870.6
26887,83,92,6,72543.22
26888,26,72,1,53275.3
26889,41,12,5,83154.16
26890,7,96,4,65466.13
26891,19,81,6,48027.75
26892,5,17,4,64564.23
26893,28,99,8,93716.81
26894,11,56,9,19598.51
26895,60,96,8,98681.26
26896,75,29,6,89004.36
26897,93,36,2,51124.33
26898,35,96,10,87009.39
26899,19,1,10,12763.56
26900,76,30,7,72196.4
26901,32,6,7,14064.87
26902,70,89,3,93961.79
26903,56,59,5,13745.94
26904,86,68,10,27104.04
26905,65,92,9,91296.73
26906,6,56,9,79070.35
26907,30,10,10,63729.13
26908,6,52,5,73554.54
26909,65,53,2,82202.51
26910,16,61,3,39621.41
26911,1,1,7,57436.08
26912,33,44,5,69748.28
26913,33,17,5,26882.89
26914,94,35,9,84910.67
26915,99,82,4,38649.11
26916,29,82,3,42848.61
26917,65,60,1,17715.53
26918,23,47,8,41398.32
26919,20,96,10,23136.31
26920,61,43,5,26629.79
26921,1,60,1,42525.02
26922,93,51,6,24975.59
26923,35,44,3,85181.21
26924,47,99,1,95578.19
26925,38,73,3,34674.39
26926,62,31,5,54538.96
26927,83,28,7,14476.91
26928,76,87,6,50717.87
26929,73,32,6,79399.49
26930,94,60,10,95084.3
26931,18,66,8,76015.99
26932,88,59,2,25129.71
26933,81,88,7,40333.67
26934,69,80,3,61014.59
26935,28,42,4,73492.06
26936,83,33,4,88074.53
26937,58,62,10,77972.05
26938,56,13,2,43209.07
26939,2,36,4,90248.12
26940,1,95,8,27003.69
26941,86,52,4,68829.56
26942,6,21,8,15156.04
26943,80,10,6,59448.6
26944,54,76,5,41194.22
26945,81,69,4,18773.34
26946,44,89,4,31530.32
26947,93,3,3,88347.26
26948,55,45,10,85993.23
26949,97,23,10,50727.6
26950,57,13,4,33754.6
26951,100,38,9,51685.36
26952,35,87,4,51440.66
26953,68,85,8,76414.11
26954,56,40,7,63446.49
26955,63,64,2,92251.29
26956,9,59,7,78623.84
26957,76,50,4,67524.03
26958,29,29,2,84901.75
26959,80,19,8,24131.61
26960,9,14,2,18227.12
26961,64,33,2,45571.94
26962,9,11,1,47097.85
26963,98,8,3,95746.26
26964,32,70,8,82040.29
26965,41,72,7,62747.24
26966,15,12,7,76939.45
26967,83,26,6,85804.68
26968,75,65,7,66340.01
26969,52,35,4,19267.11
26970,33,86,10,99231.82
26971,2,52,10,49479.97
26972,7,62,6,82409.87
26973,21,22,1,63817.79
26974,70,61,1,36071.15
26975,30,38,10,32902.73
26976,53,46,3,56633.65
26977,61,56,7,43477.46
26978,63,20,2,96786.01
26979,28,98,2,91701.3
26980,82,43,2,55759.49
26981,20,90,7,29304.62
26982,6,36,7,52429.55
26983,22,58,5,80081.97
26984,78,100,9,81382.17
26985,43,68,8,10639.14
26986,53,10,2,63361.74
26987,56,32,9,38344.83
26988,100,96,6,46098.23
26989,24,38,10,73672.09
26990,50,62,10,67605.04
26991,26,76,10,90694.18
26992,20,2,1,55758.49
26993,19,86,7,20200.89
26994,69,22,7,56987.66
26995,68,12,8,18204.23
26996,29,50,10,91183.76
26997,90,18,8,42071.77
26998,19,52,4,11614.82
26999,15,4,7,22811.76
27000,76,83,3,97183.59
27001,44,57,2,24492.24
27002,49,60,4,92386.15
27003,66,85,2,57594.73
27004,75,54,3,35081.31
27005,98,61,3,39997.56
27006,55,76,6,19606.77
27007,24,59,5,84581.68
27008,67,10,8,76239.16
27009,58,99,4,14563.2
27010,31,37,4,51032.02
27011,24,73,7,62618.24
27012,5,23,9,58172.86
27013,95,40,10,95281.74
27014,62,63,3,60288.08
27015,3,51,5,32705.38
27016,11,43,8,50339.81
27017,48,43,10,47816.16
27018,26,37,8,82528.98
27019,62,70,9,65273.62
27020,85,2,6,33704.87
27021,47,12,2,74953.13
27022,66,11,1,26377.67
27023,9,2,1,12066.56
27024,3,51,7,20219.97
27025,61,46,1,38857.16
27026,37,68,8,56183.5
27027,12,72,5,93304.18
27028,64,11,9,88680.64
27029,52,19,5,63278.88
27030,50,34,4,43330.85
27031,50,31,8,85890.45
27032,36,4,1,42001.1
27033,25,66,6,73631.38
27034,63,91,7,88989.98
27035,9,5,3,77866.1
27036,93,54,6,59585.77
27037,55,69,3,52725.45
27038,62,5,5,71857.42
27039,60,52,3,73803.47
27040,46,87,6,71120.39
27041,15,39,5,57072.49
27042,84,80,8,82909.96
27043,17,57,5,19081.51
27044,70,87,2,10035.48
27045,66,50,1,23673.82
27046,50,3,9,41378.71
27047,50,85,2,12513.85
27048,18,6,1,79162.25
27049,39,55,6,37205.31
27050,98,82,8,48479.74
27051,86,59,1,77252.91
27052,17,68,10,23289.25
27053,31,55,2,96685.3
27054,58,61,7,28327.47
27055,16,49,6,50151.79
27056,18,71,9,32270.57
27057,1,81,1,69409.73
27058,47,91,3,51389.76
27059,90,72,4,61671.52
27060,84,82,6,48145.2
27061,92,27,4,65557.8
27062,87,68,6,91390.54
27063,37,64,8,95005.02
27064,83,21,3,80122.78
27065,55,4,6,17380.14
27066,31,88,9,27025.96
27067,23,27,7,32394.93
27068,25,58,2,94053.44
27069,74,66,9,56446.83
27070,47,18,9,86568.03
27071,43,62,1,94036.03
27072,93,89,7,28528.06
27073,60,7,8,15200.63
27074,4,53,9,73667.9
27075,53,44,4,60099.42
27076,84,22,6,12431.65
27077,92,43,4,33274.2
27078,2,96,10,64443.62
27079,75,52,2,99260.28
27080,38,38,10,47680.12
27081,4,59,10,15898.75
27082,30,13,9,46551.2
27083,34,14,3,72862.48
27084,3,47,8,66146.49
27085,48,92,3,53092.5
27086,14,20,9,62285.17
27087,19,27,6,86379.98
27088,94,76,5,83719.14
27089,96,58,2,57884.42
27090,32,17,4,36265.96
27091,31,4,7,15342.19
27092,84,63,5,23273.93
27093,16,21,3,68235.1
27094,81,28,3,35122.35
27095,99,79,7,39692.95
27096,3,57,3,28812.51
27097,76,67,10,56333.68
27098,5,97,5,34593.0
27099,60,90,10,61933.46
27100,43,62,6,40849.6
27101,45,4,4,39540.62
27102,38,99,5,35056.9
27103,79,77,5,28213.09
27104,95,44,10,59321.05
27105,70,22,10,27111.24
27106,82,30,6,21386.84
27107,28,67,2,77177.36
27108,26,84,4,11623.67
27109,21,65,6,58925.05
27110,73,93,7,53521.44
27111,64,48,8,88114.02
27112,29,70,9,84295.74
27113,51,3,7,45996.37
27114,48,25,1,22023.91
27115,64,23,8,60870.62
27116,54,39,7,71460.62
27117,93,64,6,74922.83
27118,72,29,9,45920.37
27119,13,12,7,48833.14
27120,55,14,3,33376.16
27121,99,33,5,20302.13
27122,56,52,6,90357.14
27123,99,3,10,80986.63
27124,75,39,4,98803.57
27125,20,9,2,70646.54
27126,13,42,1,37073.51
27127,74,22,8,19318.62
27128,33,71,2,68095.11
27129,40,42,6,60326.28
27130,19,32,1,16063.56
27131,47,8,4,86928.29
27132,62,80,1,71267.61
27133,66,5,8,81487.39
27134,29,26,10,70118.93
27135,37,81,3,96345.16
27136,47,72,4,84522.52
27137,98,35,8,50604.94
27138,92,10,3,83371.55
27139,70,68,4,19517.72
27140,35,3,7,76377.29
27141,24,13,3,20605.64
27142,22,55,5,92101.69
27143,81,23,8,27853.73
27144,10,8,5,76266.54
27145,38,99,2,45470.83
27146,8,18,8,12565.55
27147,80,36,5,70782.55
27148,79,67,5,44505.66
27149,98,44,9,90181.91
27150,48,100,2,58858.73
27151,39,24,6,41700.57
27152,32,49,5,93812.07
27153,12,90,7,76591.92
27154,34,13,9,39954.2
27155,50,53,9,64218.65
27156,44,46,5,15931.65
27157,57,53,4,14685.8
27158,72,47,1,95031.68
27159,57,3,3,92996.56
27160,92,96,10,54514.38
27161,95,6,6,67123.11
27162,56,30,3,50610.72
27163,19,23,10,10584.46
27164,99,15,5,28525.12
27165,50,14,10,22684.16
27166,79,9,7,36755.36
27167,82,87,10,35081.53
27168,47,13,4,78997.7
27169,46,73,1,36000.81
27170,73,76,1,33294.08
27171,85,28,9,59406.76
27172,44,31,2,96525.63
27173,52,43,1,27691.2
27174,22,94,7,59845.34
27175,17,93,3,99192.03
27176,47,66,7,75197.29
27177,76,66,2,65899.7
27178,55,47,6,74954.81
27179,23,71,5,55675.88
27180,34,38,6,21528.89
27181,84,74,5,65142.96
27182,73,80,3,12985.49
27183,67,9,5,12002.95
27184,29,11,10,21081.98
27185,100,13,7,64285.15
27186,66,82,4,77311.3
27187,67,69,6,90182.1
27188,98,16,7,43091.1
27189,2,77,4,65290.65
27190,5,28,7,84405.91
27191,85,5,8,48502.59
27192,74,62,6,28237.12
27193,90,60,4,15070.63
27194,17,52,8,30775.09
27195,53,16,8,30404.98
27196,32,77,3,34130.29
27197,9,82,6,98688.84
27198,92,81,5,62914.04
27199,18,61,7,18363.01
27200,3,37,9,94697.97
27201,97,62,10,11762.01
27202,60,15,3,62330.61
27203,80,32,2,70226.13
27204,96,21,5,48873.42
27205,66,19,10,36793.65
27206,21,56,5,31731.16
27207,52,40,9,15922.14
27208,45,14,9,30983.61
27209,29,24,5,64849.36
27210,39,44,6,94073.94
27211,84,90,9,16947.31
27212,53,28,3,11246.03
27213,80,3,7,35409.33
27214,27,76,5,38845.67
27215,4,15,5,60187.51
27216,1,34,5,35754.58
27217,41,52,6,42721.57
27218,59,84,3,71981.85
27219,37,91,4,38092.54
27220,52,5,7,96469.73
27221,66,68,3,81220.88
27222,29,84,2,69395.94
27223,30,5,10,69335.73
27224,49,18,10,99256.94
27225,93,84,5,15949.44
27226,34,70,1,75309.11
27227,88,24,7,66054.4
27228,29,82,3,41008.74
27229,68,84,6,69012.28
27230,27,57,8,62107.61
27231,30,37,9,47741.39
27232,8,49,7,90304.97
27233,12,18,10,54158.88
27234,6,96,5,19835.95
27235,40,100,4,30786.95
27236,54,59,3,21828.86
27237,7,6,6,35406.28
27238,83,50,8,46842.05
27239,58,7,4,19762.44
27240,78,39,2,68104.33
27241,23,35,1,81837.23
27242,81,40,10,65392.79
27243,36,87,6,70364.3
27244,96,46,2,85391.81
27245,70,70,7,53418.38
27246,30,83,5,50884.55
27247,73,97,5,77790.42
27248,14,17,10,92699.19
27249,39,55,3,12722.65
27250,53,62,10,84919.52
27251,48,67,9,86612.88
27252,74,18,2,46124.69
27253,20,83,9,81822.51
27254,22,27,5,47700.71
27255,88,64,10,50064.12
27256,41,82,2,22244.43
27257,30,17,1,51950.96
27258,5,3,2,30618.93
27259,43,37,4,39492.25
27260,43,17,5,29017.88
27261,5,4,6,94262.32
27262,46,57,2,16842.28
27263,3,17,10,17075.96
27264,99,28,10,61718.99
27265,37,4,10,28515.04
27266,9,26,7,23332.07
27267,48,10,6,61269.53
27268,88,95,6,29395.41
27269,30,27,9,50196.76
27270,67,62,1,82897.68
27271,22,31,5,88430.03
27272,5,84,6,78369.77
27273,19,87,6,66319.96
27274,51,96,9,80159.1
27275,70,22,3,57847.94
27276,80,8,7,41817.35
27277,21,24,5,46650.37
27278,21,50,9,81851.01
27279,81,34,3,88500.73
27280,32,74,5,17746.78
27281,82,85,8,61633.36
27282,76,37,6,79408.07
27283,82,8,6,77880.29
27284,49,37,6,96684.97
27285,9,100,2,72216.49
27286,54,53,9,86643.33
27287,96,88,7,26579.3
27288,88,82,6,35922.04
27289,23,93,10,73186.99
27290,76,37,7,81943.87
27291,30,86,8,41062.02
27292,82,28,1,17586.12
27293,62,46,1,17104.06
27294,39,17,10,86348.08
27295,78,20,8,94260.03
27296,4,67,9,37190.74
27297,53,53,10,63770.7
27298,63,88,1,30257.82
27299,86,83,3,45998.72
27300,83,63,5,36668.88
27301,55,4,9,19545.64
27302,65,84,5,53281.52
27303,32,34,5,26865.27
27304,21,68,9,54863.17
27305,1,1,1,48190.63
27306,4,37,10,36902.66
27307,18,58,7,95756.14
27308,91,86,4,68987.21
27309,96,53,2,86245.61
27310,59,95,1,31347.64
27311,64,47,5,99418.47
27312,34,60,4,49191.41
27313,57,25,4,43924.24
27314,89,15,6,83887.8
27315,8,90,1,64725.36
27316,18,38,6,74150.46
27317,34,94,9,77583.01
27318,28,31,5,51476.28
27319,32,23,7,89889.32
27320,14,85,1,61404.64
27321,97,53,5,60800.97
27322,57,35,2,32441.06
