id,order_id,product_id,quantity,price
17843,1,15,1,66.43
17844,19,6,9,70.43
17845,62,48,6,77.36
17846,10,22,8,52.65
17847,67,19,4,36.82
17848,55,42,10,83.0
17849,92,30,10,67.34
17850,11,4,4,38.67
17851,86,5,9,81.09
17852,85,37,4,47.39
17853,59,13,5,58.5
17854,97,9,1,48.75
17855,66,23,5,93.24
17856,19,34,10,85.02
17857,84,46,3,15.92
17858,16,25,4,66.91
17859,28,25,4,31.2
17860,67,31,6,21.11
17861,97,15,1,32.16
17862,99,37,6,76.91
17863,4,4,6,55.76
17864,62,3,7,59.56
17865,97,35,9,10.22
17866,90,17,7,49.56
17867,10,10,5,20.91
17868,19,50,9,78.88
17869,61,39,1,93.8
17870,97,34,1,36.2
17871,55,31,6,33.2
17872,10,34,8,10.1
17873,37,43,6,22.71
17874,66,25,6,96.25
17875,78,22,7,24.29
17876,21,43,8,87.85
17877,49,12,3,84.98
17878,67,33,4,22.4
17879,56,44,3,32.58
17880,10,42,5,33.92
17881,14,20,8,64.56
17882,19,50,8,25.83
17883,79,31,10,38.49
17884,41,49,6,74.58
17885,94,28,2,42.0
17886,74,47,8,67.22
17887,67,35,4,88.71
17888,47,33,7,26.34
17889,18,16,5,20.29
17890,18,32,8,57.76
17891,3,1,9,36.7
17892,47,21,5,37.11
17893,87,18,4,81.67
17894,27,28,8,36.47
17895,51,26,9,65.95
17896,15,7,3,55.88
17897,98,7,4,74.48
17898,40,47,8,23.66
17899,22,19,2,37.32
17900,46,15,2,41.75
17901,32,22,3,24.52
17902,2,28,9,75.3
17903,91,39,9,70.61
17904,92,33,1,82.3
17905,30,49,10,45.41
17906,29,14,1,75.24
17907,32,50,8,74.31
17908,96,49,9,79.84
17909,18,25,7,47.93
17910,100,49,2,61.17
17911,10,25,10,76.64
17912,33,48,10,84.28
17913,71,19,5,85.83
17914,100,10,10,38.48
17915,13,49,2,55.51
17916,56,25,6,82.28
17917,44,48,1,26.93
17918,81,23,3,35.13
17919,87,37,1,84.25
17920,80,3,6,51.54
17921,62,40,5,37.25
17922,87,25,10,97.21
17923,64,14,2,71.77
17924,20,8,4,97.63
17925,75,50,7,38.41
17926,11,48,7,23.29
17927,98,46,2,66.31
17928,48,23,2,50.36
17929,39,26,1,52.51
17930,20,33,2,37.35
17931,46,17,9,95.62
17932,13,4,9,37.56
17933,20,7,9,81.91
17934,30,1,7,24.32
17935,42,18,4,40.56
17936,54,6,1,21.41
17937,72,2,10,86.0
17938,74,28,5,10.34
17939,100,23,1,59.95
17940,88,14,8,68.39
17941,77,22,10,40.33
17942,11,38,1,32.87
17943,90,26,5,95.56
17944,100,48,4,53.96
17945,35,15,7,28.12
17946,42,17,10,36.29
17947,17,3,8,61.98
17948,72,46,6,12.12
17949,36,48,8,91.05
17950,77,24,6,44.58
17951,12,25,6,68.92
17952,78,12,1,99.15
17953,70,28,10,85.39
17954,63,39,5,54.31
17955,44,7,3,82.16
17956,65,20,2,37.8
17957,86,21,2,51.95
17958,29,9,8,73.55
17959,44,22,10,81.87
17960,37,14,9,10.18
17961,100,18,9,36.27
17962,35,46,2,69.02
17963,35,4,2,94.85
17964,97,20,5,28.46
17965,1,44,1,37.61
17966,43,24,2,64.25
17967,10,9,10,21.03
17968,4,17,9,62.1
17969,94,38,2,91.18
17970,88,24,10,72.63
17971,41,25,10,66.68
17972,38,39,7,70.13
17973,57,9,6,64.6
17974,19,36,2,76.9
17975,48,43,6,82.78
17976,61,4,9,75.65
17977,52,36,5,25.06
17978,33,50,6,67.35
17979,43,28,9,47.36
17980,55,11,7,40.65
17981,82,49,7,96.59
17982,7,50,6,93.39
17983,39,9,7,78.27
17984,31,38,8,97.04
17985,56,34,4,69.31
17986,88,8,10,35.76
17987,48,2,2,95.26
17988,94,46,9,62.39
17989,30,33,7,89.63
17990,55,6,7,15.17
17991,65,46,1,22.87
17992,28,11,1,77.1
17993,35,42,6,39.15
17994,97,46,8,90.58
17995,20,21,2,70.74
17996,46,27,4,79.97
17997,96,31,3,81.21
17998,67,8,10,20.39
17999,39,3,10,13.0
18000,57,45,4,13.7
18001,43,2,7,92.06
18002,57,35,8,41.28
18003,84,39,1,26.05
18004,29,1,10,59.09
18005,58,22,4,90.55
18006,8,35,5,22.33
18007,90,20,10,44.88
18008,77,50,9,75.14
18009,42,27,10,63.57
18010,50,45,5,99.23
18011,77,6,6,35.77
18012,78,4,6,63.36
18013,13,9,9,15.33
18014,39,19,5,54.32
18015,69,47,3,78.68
18016,19,16,5,25.33
18017,95,24,10,24.8
18018,75,17,4,78.1
18019,62,25,8,42.69
18020,95,42,4,29.34
18021,42,31,6,14.62
18022,12,19,6,79.76
18023,70,26,9,60.27
18024,8,48,3,43.19
18025,19,44,2,35.08
18026,35,40,3,47.81
18027,42,49,10,71.34
18028,72,16,2,87.44
18029,59,41,5,23.04
18030,1,9,5,44.6
18031,78,22,1,62.06
18032,93,13,7,97.2
18033,78,35,8,32.59
18034,76,16,2,65.42
18035,55,40,8,74.48
18036,5,35,2,90.31
18037,25,20,10,63.66
18038,42,37,4,92.8
18039,40,31,9,17.94
18040,37,50,1,42.13
18041,7,35,7,92.62
18042,80,21,7,77.75
18043,91,44,4,18.91
18044,94,45,1,36.79
18045,83,3,4,81.36
18046,17,20,2,20.11
18047,99,18,7,23.48
18048,44,7,5,18.89
18049,5,23,9,16.42
18050,70,9,1,52.11
18051,26,48,4,78.5
18052,2,32,7,32.67
18053,79,43,1,31.57
18054,13,27,10,24.28
18055,52,14,10,52.57
18056,74,50,5,45.28
18057,77,31,3,37.86
18058,41,49,5,34.15
18059,88,28,5,32.04
18060,93,27,5,24.68
18061,77,17,7,92.48
18062,77,21,6,94.08
18063,100,19,3,98.1
18064,77,12,1,48.45
18065,60,20,2,23.52
18066,40,11,10,59.17
18067,77,42,7,20.14
18068,28,19,3,75.41
18069,29,15,7,29.55
18070,71,50,3,49.9
18071,66,13,10,14.31
18072,18,5,8,38.5
18073,15,35,9,91.98
18074,14,43,6,35.36
18075,36,44,5,14.52
18076,96,31,10,93.32
18077,70,5,5,52.59
18078,27,49,3,44.05
18079,28,47,9,37.63
18080,67,17,1,95.02
18081,30,27,2,31.5
18082,28,16,3,46.08
18083,34,5,2,53.57
18084,1,16,4,73.79
18085,30,23,5,21.35
18086,40,7,5,36.62
18087,62,47,1,69.59
18088,74,39,3,52.35
18089,36,48,10,24.21
18090,98,39,1,50.87
18091,45,40,4,12.6
18092,92,18,7,75.42
18093,48,4,2,97.29
18094,71,46,3,90.7
18095,42,16,10,38.01
18096,44,41,5,63.0
18097,89,12,6,69.85
18098,100,13,6,42.78
18099,31,16,6,99.85
18100,16,33,10,88.75
18101,36,10,3,15.26
18102,1,41,4,87.18
18103,38,49,6,80.11
18104,48,35,1,18.63
18105,9,33,10,92.53
18106,47,16,7,62.01
18107,97,6,2,88.6
18108,62,45,8,50.65
18109,40,8,4,86.52
18110,49,48,5,17.84
18111,25,13,2,57.14
18112,59,29,9,97.04
18113,45,25,5,27.48
18114,17,38,8,55.43
18115,81,48,2,15.44
18116,7,30,10,50.66
18117,53,17,10,44.99
18118,63,39,3,45.43
18119,22,34,6,67.15
18120,54,29,4,48.88
18121,15,42,2,51.73
18122,27,27,9,62.46
18123,39,44,8,32.71
18124,14,50,1,96.08
18125,88,3,10,66.6
18126,41,17,2,58.62
18127,6,28,10,73.3
18128,71,50,10,70.98
18129,64,41,9,71.09
18130,65,5,1,92.36
18131,14,26,1,66.28
18132,22,4,6,48.36
18133,29,50,2,78.4
18134,43,26,8,71.42
18135,31,26,7,57.31
18136,94,32,9,22.69
18137,21,24,8,88.54
18138,69,38,8,87.57
18139,61,48,1,49.18
18140,20,9,2,22.73
18141,45,4,9,11.25
18142,99,9,7,36.89
18143,32,31,8,83.95
18144,46,13,1,23.92
18145,28,23,1,97.7
18146,73,40,10,65.35
18147,85,40,4,24.82
18148,66,40,6,85.53
18149,79,24,2,89.8
18150,66,20,10,82.06
18151,84,49,4,34.96
18152,86,22,9,85.92
18153,99,34,9,67.69
18154,35,23,8,94.33
18155,86,11,4,92.86
18156,21,50,2,78.75
18157,75,24,2,49.58
18158,15,16,3,18.54
18159,19,19,10,22.26
18160,94,2,9,97.13
18161,99,3,6,26.88
18162,53,40,10,53.38
18163,58,20,2,33.02
18164,26,14,8,31.28
18165,52,28,5,92.64
18166,82,4,9,21.03
18167,58,6,3,17.27
18168,47,13,3,40.05
18169,86,20,10,50.21
18170,51,18,1,47.22
18171,78,10,6,62.08
18172,71,47,7,34.01
18173,91,41,6,62.24
18174,83,16,2,78.0
18175,60,2,2,77.5
18176,71,50,1,62.0
18177,71,45,2,11.89
18178,56,48,2,39.89
18179,80,1,8,62.26
18180,74,32,7,44.58
18181,51,41,4,73.78
18182,66,27,7,44.59
18183,24,6,7,50.96
18184,65,6,8,40.37
18185,59,41,9,28.19
18186,7,30,4,11.81
18187,71,6,5,52.8
18188,52,44,10,81.91
18189,13,5,10,72.4
18190,90,13,4,52.76
18191,39,40,6,19.07
18192,18,21,3,80.12
18193,55,36,7,40.15
18194,94,37,7,71.17
18195,20,17,9,95.53
18196,31,25,2,18.28
18197,38,16,6,69.74
18198,14,14,4,52.64
18199,65,26,10,44.45
18200,59,14,7,24.98
18201,37,5,4,39.23
18202,45,13,5,55.6
18203,96,19,8,70.06
18204,78,49,6,59.42
18205,66,25,1,69.47
18206,16,32,4,70.09
18207,63,1,3,88.5
18208,47,39,9,27.13
18209,95,23,10,67.14
18210,16,31,8,39.15
18211,87,41,4,12.16
18212,68,23,8,65.44
18213,13,44,1,77.27
18214,41,48,7,40.64
18215,38,23,6,19.47
18216,95,45,8,75.46
18217,65,10,1,38.16
18218,97,29,7,24.34
18219,90,36,3,19.49
18220,72,16,5,27.46
18221,6,11,8,52.33
18222,2,31,7,66.23
18223,61,9,5,34.17
18224,83,9,3,58.1
18225,56,10,10,65.03
18226,52,8,8,50.98
18227,68,2,7,41.73
18228,2,12,1,80.2
18229,54,27,3,51.92
18230,71,17,7,49.85
18231,65,25,6,76.55
18232,45,21,9,12.67
18233,89,29,5,10.69
18234,42,45,2,90.71
18235,57,43,7,45.39
18236,77,25,2,97.14
18237,43,28,2,68.54
18238,30,9,4,35.74
18239,66,45,2,88.0
18240,3,41,10,15.37
18241,60,6,4,53.23
18242,89,32,8,72.38
18243,54,38,1,15.89
18244,18,49,1,69.39
18245,96,29,10,46.36
18246,80,36,3,33.31
18247,59,48,4,75.13
18248,13,42,8,50.84
18249,9,34,4,10.98
18250,59,30,3,94.55
18251,4,49,7,40.39
18252,40,46,4,29.27
18253,10,22,3,19.21
18254,99,18,7,34.53
18255,24,35,6,19.56
18256,30,6,3,82.78
18257,28,2,8,98.34
18258,81,48,5,34.84
18259,46,37,4,28.0
18260,34,32,10,99.93
18261,30,6,5,89.19
18262,33,36,7,93.87
18263,20,9,2,69.5
18264,30,23,5,64.86
18265,42,5,8,24.75
18266,93,49,9,33.32
18267,92,15,3,96.29
18268,94,4,4,12.61
18269,93,1,8,85.65
18270,58,35,9,58.29
18271,8,1,9,11.89
18272,15,28,1,74.73
18273,52,43,6,96.94
18274,15,27,8,45.19
18275,74,20,10,10.97
18276,61,41,8,89.42
18277,21,34,2,97.52
18278,86,26,9,99.43
18279,51,22,4,52.06
18280,40,36,4,98.96
18281,81,38,5,59.25
18282,36,5,3,25.43
18283,76,7,1,56.34
18284,78,41,2,99.11
18285,35,14,8,57.49
18286,63,8,8,18.84
18287,100,1,6,99.66
18288,12,48,9,62.8
18289,95,28,1,26.19
18290,38,30,3,80.45
18291,100,23,2,60.67
18292,43,34,5,56.48
18293,52,21,4,91.14
18294,90,29,7,94.95
18295,87,46,1,25.36
18296,82,15,9,53.96
18297,85,18,5,57.96
18298,50,11,2,51.72
18299,73,33,8,93.67
18300,20,2,3,57.53
18301,70,6,8,50.63
18302,21,49,8,76.51
18303,78,9,2,79.15
18304,70,28,1,11.82
18305,66,16,8,12.58
18306,94,20,10,98.79
18307,59,1,6,21.76
18308,53,11,2,85.18
18309,61,44,1,27.65
18310,3,39,8,82.85
18311,79,40,3,39.32
18312,93,49,4,65.76
18313,52,27,1,32.83
18314,61,42,4,22.22
18315,17,12,10,33.35
18316,22,32,5,98.46
18317,5,37,6,90.54
18318,39,50,7,99.66
18319,50,16,3,97.92
18320,9,19,8,83.22
18321,81,23,1,31.8
18322,2,33,6,99.95
18323,98,5,7,47.04
18324,67,27,4,78.37
18325,31,18,3,69.7
18326,57,1,9,92.22
18327,20,11,8,21.72
18328,25,50,3,40.21
18329,40,40,7,23.4
18330,49,2,3,74.76
18331,54,13,1,29.42
18332,22,32,7,84.53
18333,70,16,9,25.41
18334,74,14,10,19.44
18335,71,4,5,21.03
18336,31,25,4,32.0
18337,41,23,6,46.73
18338,21,48,6,62.12
18339,14,42,3,19.16
18340,11,41,7,68.26
18341,68,9,9,12.01
18342,81,10,3,13.82
18343,49,4,1,88.79
18344,21,14,2,61.23
18345,81,42,2,58.23
18346,7,42,10,15.3
18347,82,48,4,17.5
18348,75,28,7,55.17
18349,12,16,5,15.32
18350,24,17,2,24.46
18351,78,23,10,88.51
18352,25,12,7,16.78
18353,38,38,7,32.44
18354,37,31,6,60.48
18355,92,14,1,62.88
18356,91,45,7,94.75
18357,74,10,5,11.24
18358,99,18,8,69.87
18359,80,26,5,98.48
18360,97,8,8,59.46
18361,41,31,8,55.8
18362,39,47,3,91.19
18363,73,35,6,19.06
18364,21,14,6,85.28
18365,3,37,4,17.94
18366,2,35,5,54.9
18367,4,17,4,62.92
18368,100,33,10,34.01
18369,56,22,7,19.73
18370,13,43,1,26.1
18371,17,25,1,56.56
18372,18,34,4,28.47
18373,79,12,6,94.12
18374,6,17,8,60.01
18375,63,1,8,63.01
18376,24,4,8,30.9
18377,4,3,1,48.72
18378,38,31,10,62.22
18379,36,42,5,13.39
18380,26,5,3,23.94
18381,67,38,8,85.57
18382,93,11,7,15.12
18383,71,10,5,45.5
18384,10,5,3,82.66
18385,2,37,7,54.38
18386,96,49,3,26.94
18387,97,3,9,82.74
18388,14,21,9,51.0
18389,16,20,6,34.02
18390,63,41,9,76.62
18391,96,46,9,10.4
18392,77,22,6,62.12
18393,95,37,2,69.64
18394,89,42,7,49.25
18395,13,49,1,19.43
18396,68,6,3,21.37
18397,96,32,6,76.73
18398,71,20,5,85.63
18399,88,31,8,67.94
18400,54,26,8,72.34
18401,24,50,7,78.85
18402,13,35,4,85.02
18403,5,47,2,17.23
18404,61,6,10,93.89
18405,42,3,7,26.67
18406,12,30,3,50.13
18407,89,41,9,24.03
18408,35,28,10,32.68
18409,53,25,9,72.12
18410,68,30,7,29.16
18411,40,39,8,76.71
18412,59,8,9,30.78
18413,25,48,9,49.47
18414,80,8,3,84.3
18415,68,5,4,13.2
18416,19,38,3,10.11
18417,93,15,5,53.74
18418,87,34,9,24.08
18419,22,2,7,54.92
18420,83,33,3,69.68
18421,81,50,10,35.57
18422,95,13,3,84.22
18423,82,20,1,69.25
18424,72,50,8,54.2
18425,97,46,2,63.68
18426,30,38,1,90.75
18427,98,38,1,34.41
18428,40,40,10,44.42
18429,59,22,5,53.3
18430,83,43,10,55.84
18431,89,33,1,32.18
18432,2,22,5,10.75
18433,87,39,8,38.18
18434,21,40,9,90.4
18435,79,36,3,81.89
18436,19,26,7,91.04
18437,96,48,8,17.83
18438,2,45,6,63.39
18439,92,31,9,87.1
18440,79,41,5,80.62
18441,69,7,4,69.62
18442,9,46,7,14.37
18443,88,37,3,92.94
18444,65,2,1,49.43
18445,11,37,10,87.57
18446,36,45,2,12.69
18447,29,6,6,43.6
18448,29,3,6,24.77
18449,60,8,6,24.92
18450,21,18,8,32.7
18451,84,3,8,97.48
18452,3,31,4,15.78
18453,66,24,2,94.61
18454,67,49,6,86.04
18455,55,3,1,42.2
18456,59,32,6,34.35
18457,40,16,9,76.29
18458,37,20,1,22.4
18459,67,9,8,50.53
18460,95,30,7,20.41
18461,19,31,1,77.51
18462,83,3,3,86.57
18463,79,49,5,78.58
18464,19,15,4,44.53
18465,13,5,5,73.0
18466,62,49,4,71.23
18467,71,33,5,31.28
18468,3,30,5,23.85
18469,93,28,2,52.01
18470,86,44,10,53.05
18471,89,32,10,23.51
18472,31,21,3,22.52
18473,40,42,7,34.07
18474,41,40,4,84.89
18475,93,24,5,56.61
18476,8,19,9,65.09
18477,55,3,7,59.04
18478,2,27,10,10.52
18479,100,20,10,50.92
18480,98,15,10,63.79
18481,5,22,1,16.21
18482,82,49,10,71.74
18483,75,1,9,31.82
18484,69,13,1,47.46
18485,51,10,4,46.35
18486,51,21,3,35.83
18487,87,23,4,42.94
18488,82,44,8,87.26
18489,29,44,5,17.36
18490,76,42,5,39.71
18491,25,38,9,86.61
18492,21,20,10,28.47
18493,75,37,9,83.83
18494,27,1,2,17.42
18495,31,42,9,80.69
18496,84,8,3,11.61
18497,98,31,3,77.83
18498,87,12,10,85.91
18499,35,50,4,90.88
18500,17,4,3,70.94
18501,13,5,3,75.45
18502,14,23,3,31.34
18503,40,21,3,21.68
18504,89,19,6,92.49
18505,13,49,3,80.64
18506,83,11,9,39.37
18507,93,44,4,87.73
18508,95,25,6,53.51
18509,32,28,6,82.01
18510,51,13,7,17.4
18511,77,24,2,66.41
18512,52,19,9,63.13
18513,94,11,3,20.76
18514,17,25,9,32.73
18515,35,4,10,22.17
18516,16,13,1,13.74
18517,94,44,5,92.77
18518,1,6,10,53.38
18519,84,16,10,25.02
18520,96,28,6,89.66
18521,93,8,7,94.64
18522,47,37,7,49.96
18523,98,17,9,69.76
18524,98,40,1,44.63
18525,81,46,8,85.85
18526,9,29,1,96.86
18527,63,40,9,87.43
18528,21,35,1,31.89
18529,19,14,5,44.51
18530,40,38,2,95.04
18531,55,3,6,94.68
18532,63,49,10,69.66
18533,48,30,9,57.18
18534,15,3,6,65.94
18535,61,8,5,34.02
18536,16,47,4,82.87
18537,12,9,3,10.56
18538,95,40,1,40.47
18539,54,23,4,37.48
18540,48,20,6,24.2
18541,60,46,9,84.91
18542,74,30,6,67.56
18543,41,17,10,12.0
18544,17,17,7,64.69
18545,16,49,1,15.77
18546,79,5,6,54.04
18547,60,39,4,65.06
18548,65,40,10,50.46
18549,32,21,10,88.39
18550,56,30,8,50.63
18551,5,34,5,38.84
18552,39,27,7,83.66
18553,37,21,3,35.07
18554,81,4,7,12.4
18555,6,24,5,75.05
18556,41,30,3,52.62
18557,55,50,3,35.45
18558,36,6,4,36.21
18559,95,9,9,36.51
18560,72,49,6,24.19
18561,46,25,8,16.2
18562,27,5,6,57.96
18563,34,26,4,55.73
18564,6,23,4,97.25
18565,1,6,8,20.06
18566,14,38,8,14.28
18567,71,41,10,81.43
18568,17,29,1,95.91
18569,4,18,10,70.85
18570,100,47,7,59.81
18571,96,44,3,27.67
18572,17,20,10,10.89
18573,71,34,5,31.86
18574,52,35,1,83.17
18575,20,31,2,68.36
18576,82,34,7,26.03
18577,26,2,7,75.23
18578,73,37,7,74.73
18579,73,41,1,96.68
18580,86,26,4,51.53
18581,87,27,9,37.31
18582,100,4,6,33.76
18583,91,15,8,46.64
18584,84,1,2,65.05
18585,64,43,9,99.62
18586,95,34,6,56.45
18587,29,21,10,85.62
18588,90,29,7,33.55
18589,99,46,5,80.35
18590,73,45,2,41.6
18591,72,41,2,67.47
18592,39,23,4,91.71
18593,91,45,1,61.58
18594,76,42,4,36.32
18595,50,8,10,87.84
18596,56,29,6,81.37
18597,45,16,5,90.22
18598,72,16,8,88.41
18599,26,21,3,40.94
18600,78,6,2,44.94
18601,87,31,9,44.28
18602,1,17,1,72.83
18603,82,1,3,17.24
18604,71,28,4,20.13
18605,29,3,3,96.81
18606,75,28,2,92.81
18607,29,41,7,77.38
18608,18,25,7,79.35
18609,7,42,5,80.18
18610,63,41,7,51.62
18611,57,42,6,46.67
18612,67,6,3,23.81
18613,68,44,4,24.98
18614,40,30,9,93.9
18615,32,7,6,90.85
18616,14,6,10,66.38
18617,64,15,7,65.72
18618,52,11,3,16.28
18619,6,14,10,43.41
18620,38,46,9,45.45
18621,2,8,1,94.36
18622,32,12,1,41.96
18623,1,4,1,86.83
18624,94,23,6,73.72
18625,91,22,4,27.36
18626,75,18,2,73.33
18627,89,7,3,86.29
18628,29,34,7,71.34
18629,73,18,3,12.06
18630,27,36,9,46.87
18631,11,34,5,33.72
18632,98,40,2,20.48
18633,100,44,3,74.62
18634,21,6,8,22.21
18635,3,6,2,58.27
18636,62,47,10,75.98
18637,9,13,8,42.51
18638,32,44,5,17.63
18639,30,4,3,59.52
18640,92,4,6,88.88
18641,13,20,8,53.35
18642,91,32,6,29.52
18643,26,16,1,48.31
18644,84,9,7,36.48
18645,72,8,5,82.1
18646,41,12,10,62.49
18647,99,26,8,35.94
18648,99,18,5,30.16
18649,86,14,2,16.01
18650,66,19,4,71.95
18651,74,40,10,91.96
18652,53,7,10,25.9
18653,30,44,8,18.17
18654,91,17,2,97.23
18655,76,29,6,15.17
18656,42,28,8,83.67
18657,52,46,9,97.66
18658,76,30,8,66.35
18659,48,25,7,90.96
18660,67,30,2,96.01
18661,44,10,4,68.94
18662,37,4,6,57.9
18663,88,9,6,98.07
18664,56,11,3,64.17
18665,60,26,3,82.21
18666,77,23,2,42.59
18667,42,31,5,61.74
18668,23,33,5,77.7
18669,92,23,8,98.62
18670,80,2,9,41.74
18671,65,17,6,38.55
18672,29,29,6,46.77
18673,85,27,3,83.3
18674,10,22,9,25.03
18675,84,36,5,84.46
18676,99,38,1,12.97
18677,87,15,7,86.67
18678,19,42,1,73.95
18679,92,39,8,95.21
18680,20,7,4,36.15
18681,68,23,2,80.98
18682,3,24,2,86.42
18683,39,46,2,94.19
18684,13,22,9,86.19
18685,18,17,3,68.86
18686,78,20,6,80.16
18687,25,3,7,69.53
18688,16,35,3,39.59
18689,51,8,5,83.81
18690,51,16,5,95.27
18691,76,19,4,67.23
18692,69,5,9,35.16
18693,99,1,7,62.28
18694,17,46,2,99.88
18695,49,38,3,83.79
18696,62,39,3,44.5
18697,71,35,10,17.71
18698,37,2,3,91.32
18699,11,5,9,46.57
18700,16,4,1,83.97
18701,99,14,7,28.9
18702,13,14,2,41.87
18703,16,16,8,80.86
18704,39,9,1,54.7
18705,4,27,5,17.86
18706,36,2,7,71.99
18707,65,44,9,17.45
18708,1,21,2,56.67
18709,14,31,9,74.52
18710,10,15,3,22.42
18711,7,33,3,96.86
18712,9,44,2,46.63
18713,76,43,2,62.04
18714,22,37,9,89.1
18715,12,35,5,79.34
18716,21,36,2,80.64
18717,28,11,4,36.79
18718,2,16,7,17.65
18719,87,3,7,49.74
18720,35,49,2,78.34
18721,50,18,9,42.49
18722,5,26,9,95.74
18723,84,36,8,33.73
18724,49,42,9,61.7
18725,93,43,8,83.53
18726,3,9,6,84.57
18727,3,5,3,76.95
18728,61,17,2,84.95
18729,17,37,1,17.18
18730,80,11,2,55.25
18731,56,14,9,20.86
18732,88,20,4,21.01
18733,80,17,10,91.14
18734,87,23,3,41.63
18735,100,36,10,72.4
18736,90,33,10,82.44
18737,83,38,1,40.0
18738,15,37,4,14.4
18739,13,42,8,81.66
18740,17,46,10,21.05
18741,27,42,5,59.87
18742,46,18,9,22.41
18743,53,4,4,48.43
18744,55,1,7,14.41
18745,93,1,8,46.02
18746,76,31,3,45.64
18747,87,5,2,41.07
18748,79,29,5,36.48
18749,47,43,4,42.58
18750,18,26,7,83.93
18751,30,44,7,85.26
18752,46,35,6,77.28
18753,40,1,4,82.41
18754,2,40,5,15.04
18755,37,36,2,99.44
18756,66,37,5,79.85
18757,91,14,3,70.99
18758,44,15,5,50.78
18759,60,32,9,96.77
18760,18,43,10,72.03
18761,83,20,8,62.04
18762,96,27,8,23.88
18763,57,36,3,20.32
18764,7,1,8,42.2
18765,86,29,2,41.96
18766,17,5,6,34.82
18767,10,35,3,35.54
18768,62,21,3,81.55
18769,6,43,7,50.78
18770,54,2,8,53.63
18771,69,29,10,41.85
18772,49,23,5,15.76
18773,7,22,5,60.5
18774,82,47,4,77.48
18775,31,35,2,26.46
18776,77,17,3,72.94
18777,43,4,9,95.85
18778,40,46,6,27.83
18779,38,43,3,72.25
18780,1,5,6,88.38
18781,37,39,4,74.08
18782,91,9,10,70.79
18783,33,26,3,88.14
18784,21,49,2,43.23
18785,58,17,8,76.09
18786,15,50,8,87.38
18787,91,37,1,26.51
18788,17,6,2,83.63
18789,83,36,3,14.99
18790,9,24,3,52.21
18791,17,36,6,49.86
18792,21,33,2,21.26
18793,4,5,9,79.07
18794,63,44,6,47.09
18795,23,42,3,76.14
18796,39,11,8,81.81
18797,68,18,8,97.58
18798,32,25,4,76.92
18799,92,3,8,49.15
18800,40,8,9,72.02
18801,70,40,6,91.94
18802,88,38,3,71.62
18803,41,6,5,69.26
18804,87,48,9,97.13
18805,13,41,1,24.28
18806,41,12,3,17.98
18807,8,41,1,45.06
18808,72,7,8,10.74
18809,33,28,9,10.48
18810,93,21,4,48.99
18811,61,21,7,24.23
18812,45,38,8,58.45
18813,89,16,7,54.51
18814,32,44,4,14.94
18815,36,33,8,66.04
18816,35,29,6,38.16
18817,96,12,8,29.32
18818,75,13,4,11.91
18819,18,42,1,97.1
18820,18,35,6,11.76
18821,55,15,7,91.24
18822,29,21,5,88.87
18823,66,11,2,97.28
18824,42,20,4,35.68
18825,100,49,10,29.21
18826,89,50,2,41.1
18827,97,26,2,68.79
18828,83,35,4,94.89
18829,97,42,1,94.48
18830,61,42,4,39.87
18831,96,25,8,14.08
18832,86,35,10,90.35
18833,31,42,3,54.72
18834,83,26,3,40.05
18835,95,25,8,19.59
18836,45,33,6,28.43
18837,94,7,1,62.13
18838,64,5,2,37.71
18839,77,24,10,91.34
18840,42,35,10,14.83
18841,99,31,6,35.37
18842,5,9,2,13.91
18843,47,45,3,42.31
18844,48,31,1,96.38
18845,14,18,1,16.38
18846,13,42,8,11.88
18847,65,5,10,62.92
18848,100,12,5,95.4
18849,87,9,10,72.3
18850,26,42,5,33.77
18851,51,19,10,17.89
18852,16,15,6,90.52
18853,16,2,5,51.67
18854,88,37,10,77.28
18855,38,6,1,23.44
18856,20,36,1,86.9
18857,14,34,9,79.62
18858,37,19,4,74.43
18859,72,16,5,83.81
18860,76,25,5,66.91
18861,93,18,6,78.91
18862,48,19,6,99.86
18863,41,27,1,87.58
18864,55,22,9,61.28
18865,62,24,6,52.99
18866,50,3,7,57.82
18867,39,14,3,66.95
18868,27,28,9,48.28
18869,91,31,1,31.0
18870,77,4,5,40.57
18871,29,41,6,88.74
18872,20,33,10,21.65
18873,78,23,10,21.8
18874,100,12,9,38.65
18875,12,35,2,62.53
18876,32,40,6,37.85
18877,52,1,2,31.57
18878,12,5,3,44.26
18879,72,39,7,44.7
18880,27,19,5,73.07
18881,15,6,10,15.3
18882,17,23,2,66.53
18883,69,39,7,26.22
18884,99,12,4,49.46
18885,29,50,7,31.44
18886,58,39,3,11.51
18887,22,44,6,86.33
18888,80,33,7,16.3
18889,20,42,5,13.06
18890,50,16,9,68.7
18891,51,14,7,86.48
18892,57,48,8,83.94
18893,84,9,8,37.25
18894,44,4,5,54.57
18895,73,7,9,79.54
18896,41,1,9,89.32
18897,87,4,8,11.23
18898,55,34,1,54.28
18899,67,16,7,94.29
18900,91,49,5,86.59
18901,26,45,1,52.99
18902,99,27,3,35.23
18903,85,20,4,88.6
18904,25,15,3,51.64
18905,77,31,10,67.29
18906,60,21,10,30.1
18907,47,26,1,36.71
18908,19,3,6,11.21
18909,81,2,6,71.42
18910,29,21,5,45.58
18911,42,22,4,75.52
18912,51,46,3,89.71
18913,82,9,4,47.11
18914,60,21,1,82.98
18915,18,3,4,77.17
18916,45,4,1,63.66
18917,67,1,1,81.45
